Profile: allExchangesTenMins
Exchanges: Anxhk, Bit-x, Bitbay, Bitfinex, Bitkonan, Bitstamp, Btce, Campbx, Cex, Coinbase, Cointrader, Exmo, Gatecoin, Gemini, Hitbtc, Itbit, Kraken, Lakebtc, Okcoin, Rock, Vircurex, 

GMT, Bid Total Fiat, Ask Total BTC, Bid10, Ask10, Bid100, Ask100, Bid1000, Ask1000, Bid10000, Ask10000, Bid50000, Ask50000, Bid80000, Ask80000, Bid100000, Ask100000, BidRatio10, BidRatio100, BidRatio1000, BidRatio10000, BidRatio50000, BidRatio80000, BidRatio100000, 
2016-03-22 16:44:38, 45280567,65106, 418.27, 402.51, 417.61, 413.8, 417.03, 416.02, 416.61, 419.46, 412.66, 429.3, 410.49, False, 402.3, False, -0.003, -0.001, 0.0, 0.001, 0.01, 0.016, 0.035, 
2016-03-22 16:55:12, 45647512,62350, 417.75, 407.14, 417.6, 412.33, 417.02, 415.4, 416.61, 418.65, 412.67, 431.3, 410.72, False, 403.04, False, -0.002, -0.001, 0.0, 0.001, 0.01, 0.015, 0.034, 
2016-03-22 17:05:36, 44953685,61949, 417.57, 407.82, 417.41, 412.36, 417.02, 415.49, 416.59, 418.74, 412.66, 431.9, 410.37, False, 401.2, False, -0.001, -0.001, 0.0, 0.001, 0.01, 0.016, 0.038, 
2016-03-22 17:15:58, 45262071,62624, 417.47, 407.68, 417.43, 412.61, 417.03, 415.99, 416.62, 418.8, 412.71, 430.87, 410.61, False, 402.33, False, -0.001, -0.001, 0.0, 0.001, 0.01, 0.015, 0.035, 
2016-03-22 17:26:32, 45702857,65299, 417.44, 406.96, 417.44, 413.38, 417.02, 416.16, 416.81, 419.51, 412.74, 429.34, 410.81, False, 403.13, False, -0.001, -0.001, 0.0, 0.001, 0.01, 0.015, 0.033, 
2016-03-22 17:36:54, 45616616,64689, 417.54, 401.08, 417.44, 413.31, 417.03, 416.01, 416.8, 419.43, 412.74, 429.91, 410.75, False, 403.07, False, -0.001, -0.001, 0.0, 0.001, 0.01, 0.015, 0.033, 
2016-03-22 17:47:22, 36901179,54087, 418.3, 403.5, 417.47, 413.3, 417.02, 415.99, 416.79, 418.97, 412.88, 456.68, 399.87, False, 359.79, False, -0.003, -0.001, 0.0, 0.001, 0.01, 0.041, 0.137, 
2016-03-22 17:57:39, 46103589,54883, 417.94, 412.52, 417.77, 412.64, 417.28, 415.53, 416.9, 418.77, 412.81, 452.91, 410.83, False, 404.03, False, -0.002, -0.001, 0.0, 0.001, 0.011, 0.015, 0.032, 
2016-03-22 18:07:55, 44862671,55565, 418.04, 405.35, 417.78, 412.68, 417.05, 415.8, 416.59, 418.86, 412.73, 450.12, 410.21, False, 401.17, False, -0.002, -0.002, 0.0, 0.001, 0.01, 0.016, 0.038, 
2016-03-22 18:18:23, 44590513,54719, 418.1, 411.02, 417.79, 412.94, 417.04, 415.77, 416.77, 419.0, 412.8, 453.85, 410.23, False, 400.46, False, -0.003, -0.002, 0.0, 0.001, 0.01, 0.016, 0.04, 
2016-03-22 18:28:45, 45408743,55170, 417.88, 410.2, 417.88, 412.74, 417.04, 415.8, 416.77, 418.95, 412.84, 451.8, 410.68, False, 402.69, False, -0.002, -0.002, 0.0, 0.001, 0.01, 0.015, 0.034, 
2016-03-22 18:38:58, 48889220,54637, 418.03, 409.72, 417.88, 412.68, 417.04, 415.89, 416.74, 418.94, 413.82, 455.94, 412.63, False, 408.07, False, -0.002, -0.002, 0.0, 0.001, 0.008, 0.011, 0.022, 
2016-03-22 18:49:21, 49185299,55558, 417.93, 412.14, 417.92, 412.39, 417.04, 415.75, 416.57, 418.85, 413.78, 450.05, 412.65, False, 408.48, False, -0.002, -0.002, 0.0, 0.001, 0.008, 0.011, 0.021, 
2016-03-22 18:59:37, 49282090,52169, 418.25, 400.29, 417.89, 412.46, 417.04, 415.7, 416.62, 419.48, 413.78, 467.89, 412.68, False, 408.58, False, -0.003, -0.002, 0.0, 0.001, 0.008, 0.01, 0.02, 
2016-03-22 19:09:50, 49452165,51642, 417.97, 412.16, 417.89, 412.42, 417.04, 415.87, 416.87, 419.74, 413.87, 476.6, 412.75, False, 408.59, False, -0.002, -0.002, 0.0, 0.0, 0.008, 0.01, 0.02, 
2016-03-22 19:20:35, 49297350,52315, 418.17, 411.09, 417.94, 412.87, 417.04, 416.01, 416.87, 419.59, 413.91, 466.61, 412.78, False, 408.68, False, -0.003, -0.002, 0.0, 0.0, 0.008, 0.01, 0.02, 
2016-03-22 19:31:13, 49330320,51527, 418.05, 399.13, 417.94, 412.8, 417.05, 416.07, 416.88, 419.52, 413.9, 476.5, 412.79, False, 408.68, False, -0.002, -0.002, 0.0, 0.0, 0.008, 0.01, 0.02, 
2016-03-22 19:41:40, 48888614,51460, 417.89, 400.48, 417.89, 413.68, 417.54, 416.28, 416.93, 419.58, 413.92, 476.6, 412.75, False, 408.22, False, -0.001, -0.001, 0.0, 0.001, 0.009, 0.011, 0.022, 
2016-03-22 19:52:25, 47777191,51482, 418.92, 398.32, 417.93, 413.64, 417.62, 416.39, 416.95, 419.71, 413.97, 476.59, 412.59, False, 407.29, False, -0.003, -0.001, 0.0, 0.002, 0.009, 0.012, 0.025, 
2016-03-22 20:02:51, 47560001,51450, 417.92, 409.12, 417.92, 413.72, 417.35, 416.47, 416.98, 419.97, 413.93, 476.74, 412.51, False, 406.87, False, -0.001, -0.001, 0.0, 0.001, 0.008, 0.012, 0.025, 
2016-03-22 20:13:17, 47607783,48107, 418.12, 413.02, 417.91, 413.38, 417.36, 416.53, 416.98, 419.72, 413.93, False, 412.49, False, 406.79, False, -0.002, -0.001, 0.0, 0.001, 0.008, 0.012, 0.025, 
2016-03-22 20:23:30, 47708553,48634, 418.95, 403.42, 417.92, 413.15, 417.72, 416.56, 417.05, 419.8, 413.94, False, 412.52, False, 407.13, False, -0.003, -0.0, 0.0, 0.002, 0.009, 0.012, 0.025, 
2016-03-22 20:33:58, 47648267,48305, 417.92, 413.03, 417.92, 413.61, 417.72, 416.59, 417.05, 419.74, 413.94, False, 412.52, False, 407.06, False, -0.0, -0.0, 0.0, 0.002, 0.009, 0.012, 0.026, 
2016-03-22 20:44:18, 47461520,48094, 417.97, 400.52, 417.71, 414.42, 417.71, 416.76, 417.01, 419.8, 413.96, False, 412.5, False, 406.84, False, -0.001, 0.0, 0.0, 0.002, 0.009, 0.012, 0.026, 
2016-03-22 20:54:46, 34675566,47709, 418.01, 399.58, 417.71, 414.36, 417.71, 416.69, 417.0, 419.97, 412.42, False, 391.36, False, 342.13, False, -0.001, 0.0, 0.0, 0.002, 0.013, 0.063, 0.181, 
2016-03-22 21:05:22, 35094409,55858, 420.02, 400.38, 420.02, 414.38, 419.83, 416.68, 418.89, 419.94, 413.12, 452.24, 393.61, False, 345.84, False, -0.0, -0.0, 0.0, 0.002, 0.016, 0.062, 0.176, 
2016-03-22 21:15:40, 34433312,55170, 420.02, 410.77, 420.02, 414.19, 419.83, 416.71, 418.93, 420.12, 412.8, 454.0, 390.36, False, 339.18, False, -0.0, -0.0, 0.0, 0.002, 0.017, 0.07, 0.192, 
2016-03-22 21:26:15, 34585053,55347, 419.82, 409.15, 419.82, 414.21, 419.82, 416.7, 418.78, 419.96, 412.83, 453.24, 391.19, False, 342.2, False, 0.0, 0.0, 0.0, 0.002, 0.017, 0.068, 0.185, 
2016-03-22 21:36:28, 34672231,54922, 419.82, 409.96, 419.82, 414.48, 419.82, 416.65, 418.78, 420.13, 412.84, 455.05, 391.62, False, 342.32, False, 0.0, 0.0, 0.0, 0.002, 0.017, 0.067, 0.185, 
2016-03-22 21:47:06, 34404208,54918, 419.82, 399.27, 419.82, 414.57, 419.82, 416.72, 418.73, 420.24, 412.74, 455.07, 389.24, False, 339.14, False, 0.0, 0.0, 0.0, 0.003, 0.017, 0.073, 0.192, 
2016-03-22 21:57:31, 34357853,50738, 419.82, 410.18, 419.82, 414.27, 419.82, 416.66, 418.7, 420.05, 412.69, 515.01, 389.16, False, 339.02, False, 0.0, 0.0, 0.0, 0.003, 0.017, 0.073, 0.192, 
2016-03-22 22:07:48, 34278905,50746, 419.82, 409.15, 419.82, 414.52, 419.82, 416.72, 418.73, 420.43, 412.75, 515.12, 389.24, False, 338.97, False, 0.0, 0.0, 0.0, 0.003, 0.017, 0.073, 0.193, 
2016-03-22 22:18:12, 44874849,51147, 419.82, 408.63, 419.82, 414.09, 419.82, 416.69, 418.73, 420.18, 413.82, 486.58, 411.2, False, 401.91, False, 0.0, 0.0, 0.0, 0.003, 0.014, 0.021, 0.043, 
2016-03-22 22:28:38, 44976459,51306, 419.82, 401.79, 419.82, 413.24, 419.82, 416.4, 418.73, 419.85, 413.8, 478.24, 411.18, False, 401.89, False, 0.0, 0.0, 0.0, 0.003, 0.014, 0.021, 0.043, 
2016-03-22 22:38:44, An exchange was down. This profile is being skipped. Failed exchange = (unable to determine failed exchange.)
2016-03-22 22:49:31, 43176646,51121, 420.36, 404.48, 419.82, 414.21, 419.82, 416.57, 418.72, 420.04, 414.13, 486.58, 410.42, False, 396.08, False, -0.001, 0.0, 0.0, 0.003, 0.014, 0.022, 0.057, 
2016-03-22 22:59:53, 42548711,52488, 420.26, 409.82, 419.82, 414.42, 419.82, 416.59, 418.72, 419.62, 414.19, 464.85, 409.8, False, 393.86, False, -0.001, 0.0, 0.0, 0.003, 0.013, 0.024, 0.062, 
2016-03-22 23:10:15, 33811134,51460, 420.27, 409.89, 419.82, 414.25, 419.82, 416.58, 418.72, 419.98, 412.34, 476.34, 386.75, False, 335.07, False, -0.001, 0.0, 0.0, 0.003, 0.018, 0.079, 0.202, 
2016-03-22 23:20:40, 40431066,51320, 419.82, 405.06, 419.82, 414.66, 419.82, 416.66, 418.71, 420.01, 413.55, 478.02, 407.11, False, 381.49, False, 0.0, 0.0, 0.0, 0.003, 0.015, 0.03, 0.091, 
2016-03-22 23:31:11, 27167799,55287, 419.82, 407.16, 419.82, 414.36, 419.82, 416.64, 419.01, 420.21, 402.59, 453.5, 330.01, False, 269.94, False, 0.0, 0.0, 0.0, 0.002, 0.041, 0.214, 0.357, 
2016-03-22 23:41:33, 39613244,54762, 419.82, 398.3, 419.82, 414.88, 419.82, 416.73, 418.76, 420.6, 413.84, 455.85, 406.39, False, 375.32, False, 0.0, 0.0, 0.0, 0.003, 0.014, 0.032, 0.106, 
2016-03-22 23:51:52, 31918766,55157, 419.82, 399.29, 419.82, 415.25, 419.82, 417.09, 419.06, 421.21, 410.35, 454.33, 373.67, False, 309.6, False, 0.0, 0.0, 0.0, 0.002, 0.023, 0.11, 0.263, 
2016-03-23 00:02:18, 31784712,55384, 419.82, 412.28, 419.82, 414.09, 419.82, 416.7, 419.07, 420.65, 410.37, 453.25, 372.54, False, 309.27, False, 0.0, 0.0, 0.0, 0.002, 0.023, 0.113, 0.263, 
2016-03-23 00:12:39, 31966743,55319, 420.01, 412.2, 420.01, 414.08, 419.83, 416.72, 418.93, 420.62, 410.31, 453.52, 374.13, False, 309.66, False, -0.0, -0.0, 0.0, 0.002, 0.023, 0.109, 0.262, 
2016-03-23 00:23:03, 31835021,50360, 420.01, 412.19, 420.01, 413.64, 419.83, 416.55, 418.92, 420.92, 410.31, 515.91, 373.22, False, 309.37, False, -0.0, -0.0, 0.0, 0.002, 0.023, 0.111, 0.263, 
2016-03-23 00:33:24, 41508961,57299, 422.51, 403.97, 422.5, 414.12, 420.03, 416.6, 419.0, 420.47, 415.01, 447.85, 409.36, False, 388.76, False, -0.006, -0.006, 0.0, 0.002, 0.012, 0.025, 0.074, 
2016-03-23 00:43:47, 41592209,57507, 422.65, 410.28, 420.4, 412.87, 419.87, 416.4, 418.92, 420.27, 414.93, 447.19, 409.45, False, 388.8, False, -0.007, -0.001, 0.0, 0.002, 0.012, 0.025, 0.074, 
2016-03-23 00:54:16, 41219935,57351, 422.71, 412.2, 420.32, 414.06, 419.88, 416.67, 418.97, 420.56, 414.96, 447.69, 408.94, False, 387.76, False, -0.007, -0.001, 0.0, 0.002, 0.012, 0.026, 0.076, 
2016-03-23 01:04:40, 41534377,54602, 422.7, 412.12, 420.31, 414.04, 419.88, 416.58, 418.98, 420.52, 414.94, 458.24, 409.36, False, 388.75, False, -0.007, -0.001, 0.0, 0.002, 0.012, 0.025, 0.074, 
2016-03-23 01:14:58, 34646309,55185, 422.7, 411.97, 420.22, 414.03, 419.86, 416.54, 418.96, 420.19, 412.89, 454.01, 391.64, False, 342.44, False, -0.007, -0.001, 0.0, 0.002, 0.017, 0.067, 0.184, 
2016-03-23 01:26:05, 34598778,54487, 422.7, 412.02, 420.2, 414.06, 419.86, 416.59, 418.96, 420.7, 412.87, 458.45, 391.34, False, 342.32, False, -0.007, -0.001, 0.0, 0.002, 0.017, 0.068, 0.185, 
2016-03-23 01:35:33, 34845726,198990, 422.7, 411.74, 420.28, 414.07, 420.27, 416.72, 419.38, 420.42, 413.08, 472.78, 392.25, 472.78, 342.85, 492.92, -0.006, 0.0, 0.0, 0.002, 0.017, 0.067, 0.184, 
2016-03-23 01:45:51, 34824041,140217, 423.26, 411.68, 421.5, 414.1, 420.3, 416.78, 419.37, 420.67, 413.05, 472.63, 392.12, 472.63, 342.74, 473.44, -0.007, -0.003, 0.0, 0.002, 0.017, 0.067, 0.185, 
2016-03-23 01:56:21, 34977151,109731, 422.7, 410.58, 420.35, 415.04, 420.13, 416.79, 419.12, 420.52, 413.34, 472.31, 392.26, 472.31, 345.57, 472.69, -0.006, -0.001, 0.0, 0.002, 0.016, 0.066, 0.177, 
2016-03-23 02:06:48, 34829720,109692, 422.7, 409.74, 420.48, 414.99, 420.19, 416.87, 419.04, 420.68, 413.0, 472.35, 392.11, 472.35, 342.74, 472.77, -0.006, -0.001, 0.0, 0.003, 0.017, 0.067, 0.184, 
2016-03-23 02:17:09, 35429097,140487, 422.8, 409.37, 420.98, 414.99, 420.97, 417.05, 419.62, 421.41, 413.74, 472.6, 395.48, 472.6, 346.65, 473.2, -0.004, 0.0, 0.0, 0.003, 0.017, 0.061, 0.177, 
2016-03-23 02:27:21, 35176936,109746, 423.5, 408.31, 423.34, 414.97, 422.02, 417.28, 419.95, 421.46, 413.74, 472.45, 394.22, 472.45, 346.3, 472.83, -0.004, -0.003, 0.0, 0.005, 0.02, 0.066, 0.179, 
2016-03-23 02:37:41, 35364658,109972, 423.5, 408.76, 421.09, 414.97, 421.07, 417.29, 419.68, 421.4, 413.79, 472.33, 395.15, 472.33, 346.59, 472.6, -0.006, 0.0, 0.0, 0.003, 0.017, 0.062, 0.177, 
2016-03-23 02:48:05, 35067106,109094, 423.5, 407.75, 421.94, 414.96, 420.39, 417.28, 419.2, 421.5, 413.49, 472.72, 393.76, 472.72, 346.03, 473.53, -0.007, -0.004, 0.0, 0.003, 0.016, 0.063, 0.177, 
2016-03-23 02:58:23, 35173985,109474, 424.0, 408.88, 423.59, 414.96, 421.64, 417.28, 419.87, 421.42, 413.75, 472.56, 394.24, 472.56, 346.31, 473.09, -0.006, -0.005, 0.0, 0.004, 0.019, 0.065, 0.179, 
2016-03-23 03:08:51, 33637161,109292, 425.48, 408.48, 424.13, 414.96, 421.23, 417.03, 419.33, 421.17, 412.69, 472.59, 385.61, 472.59, 334.79, 473.25, -0.01, -0.007, 0.0, 0.005, 0.02, 0.085, 0.205, 
2016-03-23 03:19:13, 33625132,109555, 424.0, 408.39, 423.77, 414.99, 421.22, 417.02, 419.74, 421.02, 412.75, 472.37, 385.68, 472.37, 334.71, 472.84, -0.007, -0.006, 0.0, 0.004, 0.02, 0.084, 0.205, 
2016-03-23 03:29:31, 34016300,59214, 423.5, 401.55, 421.26, 415.79, 421.25, 417.36, 419.72, 421.36, 412.74, 444.81, 388.18, False, 335.59, False, -0.005, 0.0, 0.0, 0.004, 0.02, 0.079, 0.203, 
2016-03-23 03:39:53, 34145797,59159, 423.5, 402.03, 421.68, 415.77, 420.42, 417.39, 419.71, 421.23, 412.94, 444.62, 388.84, False, 339.05, False, -0.007, -0.003, 0.0, 0.002, 0.018, 0.075, 0.194, 
2016-03-23 03:50:23, 34180676,58449, 421.07, 408.04, 420.57, 415.73, 420.36, 417.39, 419.71, 421.52, 412.95, 446.56, 388.85, False, 339.1, False, -0.002, -0.0, 0.0, 0.002, 0.018, 0.075, 0.193, 
2016-03-23 04:00:51, 34490088,58813, 422.0, 401.69, 420.49, 415.66, 420.18, 417.37, 419.37, 421.28, 413.35, 445.56, 390.8, False, 339.54, False, -0.004, -0.001, 0.0, 0.002, 0.016, 0.07, 0.192, 
2016-03-23 04:11:07, 34017186,59029, 422.01, 400.88, 420.49, 415.84, 420.18, 417.33, 419.38, 421.19, 412.82, 444.91, 388.18, False, 335.62, False, -0.004, -0.001, 0.0, 0.002, 0.018, 0.076, 0.201, 
2016-03-23 04:21:32, 34114584,58791, 422.1, 405.74, 420.48, 415.72, 420.18, 417.32, 419.37, 421.33, 412.82, 445.44, 388.66, False, 338.75, False, -0.005, -0.001, 0.0, 0.002, 0.018, 0.075, 0.194, 
2016-03-23 04:31:47, 34143593,58846, 422.1, 400.01, 420.74, 415.76, 420.23, 417.32, 419.4, 421.23, 412.8, 445.15, 388.71, False, 338.96, False, -0.004, -0.001, 0.0, 0.002, 0.018, 0.075, 0.193, 
2016-03-23 04:42:10, 34289642,58850, 422.1, 398.58, 420.73, 415.33, 420.23, 417.37, 419.39, 421.2, 413.36, 445.12, 389.61, False, 339.24, False, -0.004, -0.001, 0.0, 0.002, 0.016, 0.073, 0.193, 
2016-03-23 04:52:37, 33941417,58731, 420.95, 406.03, 420.47, 415.47, 420.17, 417.41, 419.65, 421.32, 412.92, 445.47, 387.77, False, 335.51, False, -0.002, -0.001, 0.0, 0.001, 0.017, 0.077, 0.201, 
2016-03-23 05:02:56, 34034628,58578, 422.0, 401.43, 421.23, 415.77, 420.29, 417.33, 419.7, 421.24, 412.8, 445.81, 388.22, False, 335.64, False, -0.004, -0.002, 0.0, 0.001, 0.018, 0.076, 0.201, 
2016-03-23 05:13:33, 31501971,58580, 420.9, 407.67, 420.9, 415.71, 420.9, 417.37, 419.83, 421.29, 410.67, 445.84, 366.82, False, 308.46, False, 0.0, 0.0, 0.0, 0.003, 0.024, 0.128, 0.267, 
2016-03-23 05:23:42, An exchange was down. This profile is being skipped. Failed exchange = (unable to determine failed exchange.)
2016-03-23 05:34:31, 31572577,59399, 420.51, 401.97, 420.51, 415.78, 420.22, 417.36, 419.43, 421.3, 410.66, 443.77, 366.87, False, 308.6, False, -0.001, -0.001, 0.0, 0.002, 0.023, 0.127, 0.266, 
2016-03-23 05:44:47, 37899159,60078, 420.42, 399.8, 420.42, 415.92, 420.18, 417.21, 419.4, 421.12, 414.38, 442.17, 403.45, False, 363.27, False, -0.001, -0.001, 0.0, 0.002, 0.014, 0.04, 0.135, 
2016-03-23 05:55:15, 33354707,60007, 420.36, 400.34, 420.11, 415.87, 420.09, 417.34, 419.38, 421.33, 412.59, 442.42, 383.53, False, 329.45, False, -0.001, 0.0, 0.0, 0.002, 0.018, 0.087, 0.216, 
2016-03-23 06:05:35, 37363134,59775, 420.33, 407.41, 420.29, 415.81, 420.12, 417.43, 419.38, 421.56, 413.94, 443.08, 402.61, False, 363.15, False, -0.0, -0.0, 0.0, 0.002, 0.015, 0.042, 0.136, 
2016-03-23 06:16:01, 35071565,58522, 421.59, 398.71, 420.03, 415.15, 420.02, 417.33, 419.33, 421.34, 413.08, 444.6, 393.85, False, 346.31, False, -0.004, 0.0, 0.0, 0.002, 0.017, 0.062, 0.176, 
2016-03-23 06:26:16, 34363439,58500, 421.61, 398.69, 420.02, 414.87, 420.02, 417.28, 419.28, 421.46, 412.94, 444.71, 389.97, False, 339.59, False, -0.004, 0.0, 0.0, 0.002, 0.017, 0.072, 0.191, 
2016-03-23 06:36:37, 30650174,59392, 421.68, 400.1, 420.03, 414.84, 420.03, 417.25, 419.41, 420.97, 410.13, 442.34, 364.36, False, 305.82, False, -0.004, 0.0, 0.0, 0.001, 0.024, 0.133, 0.272, 
2016-03-23 06:47:04, 33096460,57137, 420.03, 405.11, 420.03, 414.92, 420.03, 417.12, 419.29, 420.84, 411.89, 446.98, 382.48, False, 328.65, False, 0.0, 0.0, 0.0, 0.002, 0.019, 0.089, 0.218, 
2016-03-23 06:57:29, 35908674,59382, 420.27, 404.96, 420.01, 414.61, 420.01, 417.1, 419.22, 420.87, 413.46, 442.26, 397.62, False, 347.6, False, -0.001, 0.0, 0.0, 0.002, 0.016, 0.053, 0.172, 
2016-03-23 07:08:04, 33018558,59356, 420.29, 404.65, 420.0, 414.59, 420.0, 416.83, 419.35, 420.59, 411.67, 442.19, 381.76, False, 328.32, False, -0.001, 0.0, 0.0, 0.002, 0.02, 0.091, 0.218, 
2016-03-23 07:18:43, 30890257,57559, 420.32, 398.58, 420.1, 414.89, 420.01, 416.86, 419.17, 420.59, 409.67, 445.69, 366.08, False, 306.99, False, -0.001, -0.0, 0.0, 0.002, 0.025, 0.128, 0.269, 
2016-03-23 07:29:07, 34799326,56777, 420.42, 413.29, 420.0, 413.37, 420.0, 416.52, 418.89, 420.34, 412.16, 447.98, 391.92, False, 342.57, False, -0.001, 0.0, 0.0, 0.003, 0.019, 0.067, 0.184, 
2016-03-23 07:39:23, 29396876,55868, 420.01, 412.26, 420.01, 413.53, 420.0, 416.88, 418.83, 421.05, 408.01, 452.65, 351.41, False, 291.27, False, -0.0, -0.0, 0.0, 0.003, 0.029, 0.163, 0.307, 
2016-03-23 07:49:48, 39811227,57643, 420.01, 407.46, 420.01, 414.11, 419.85, 416.56, 418.82, 420.13, 413.11, 445.15, 406.65, False, 375.72, False, -0.0, -0.0, 0.0, 0.002, 0.016, 0.031, 0.105, 
